4.499875000000000000e+03,6.940572304689073917e+02,7.316166272805990634e-01,6.942078222446072004e+02,0.000000000000000000e+00
4.624875000000000000e+03,7.258925580814335490e+02,-1.328205440895833256e+00,7.244231888815639877e+02,0.000000000000000000e+00
4.749875000000000000e+03,7.552422357070614680e+02,1.965199827897796958e-02,7.553432723636203718e+02,0.000000000000000000e+00
4.874875000000000000e+03,7.883885937825921246e+02,-1.428352861915588745e+00,7.869757210831589873e+02,0.000000000000000000e+00
4.999875000000000000e+03,8.186790691139570981e+02,4.241495124726573085e-01,8.193279593907152503e+02,0.000000000000000000e+00
5.124875000000000000e+03,8.537080355545276689e+02,-1.736160700487831887e+00,8.524071762091173241e+02,0.000000000000000000e+00
5.249875000000000000e+03,8.869913519932653116e+02,-2.570173369489188619e+00,8.862203136530764596e+02,0.000000000000000000e+00
5.374875000000000000e+03,9.218223302130703587e+02,-2.008824287458511382e+00,9.207740556702983667e+02,0.000000000000000000e+00
5.499875000000000000e+03,9.560635289419083165e+02,-2.378234492012537338e+00,9.560748167205671280e+02,0.000000000000000000e+00
5.624875000000000000e+03,9.924476523916730457e+02,-1.654571429503690627e+00,9.921287305095036118e+02,0.000000000000000000e+00
5.749875000000000000e+03,1.030973469005286233e+03,-1.066709934438583751e+00,1.028941638794041410e+03,0.000000000000000000e+00
5.874875000000000000e+03,1.066774475335173292e+03,-1.545898057724265362e+00,1.066519080276823843e+03,0.000000000000000000e+00
5.999875000000000000e+03,1.106724461574268389e+03,-9.016855239952994427e-01,1.104866279607016850e+03,0.000000000000000000e+00
6.124875000000000000e+03,1.144059859482864795e+03,5.292655743369615445e-02,1.143988136505200828e+03,0.000000000000000000e+00
6.249875000000000000e+03,1.183136096327489440e+03,3.747942062050452217e-03,1.183889215030128526e+03,0.000000000000000000e+00
6.374875000000000000e+03,1.225121165972518611e+03,-1.830079287951499323e+00,1.224573733005312306e+03,0.000000000000000000e+00
6.499875000000000000e+03,1.267984138508611522e+03,-3.506218301591820241e-01,1.266045551623460369e+03,0.000000000000000000e+00
6.624875000000000000e+03,1.308858782967904290e+03,-7.165982723068311522e-01,1.308308165246869976e+03,0.000000000000000000e+00
6.749875000000000000e+03,1.350966802130423275e+03,-6.433274689650329003e-01,1.351364691421877978e+03,0.000000000000000000e+00
6.874875000000000000e+03,1.395687313357913581e+03,-1.488285044713743899e+00,1.395217861125492618e+03,0.000000000000000000e+00
6.999875000000000000e+03,1.440616348446626716e+03,-1.791200409798340276e+00,1.439870009262265512e+03,0.000000000000000000e+00
7.124875000000000000e+03,1.485788697575679862e+03,-1.127559567251547490e+00,1.485323065429387725e+03,0.000000000000000000e+00
7.249875000000000000e+03,1.531883673694132540e+03,-1.673590976315241896e+00,1.531578544967866492e+03,0.000000000000000000e+00
7.374875000000000000e+03,1.579039028579959677e+03,-1.061938032082042183e+00,1.578637540317510684e+03,0.000000000000000000e+00
7.499875000000000000e+03,1.627065375455134017e+03,-1.455969533713847630e+00,1.626500712693214837e+03,0.000000000000000000e+00
7.624875000000000000e+03,1.675521650300679084e+03,-1.215942316415251412e+00,1.675168284099848961e+03,0.000000000000000000e+00
7.749875000000000000e+03,1.724964492056525387e+03,-1.292730798046925589e+00,1.724640029702751917e+03,0.000000000000000000e+00
7.874875000000000000e+03,1.774841443443280468e+03,-6.256938948675546674e-01,1.774915270570558505e+03,0.000000000000000000e+00
7.999875000000000000e+03,1.827452117793401840e+03,-1.392365523079388101e+00,1.825992866806700931e+03,0.000000000000000000e+00
8.124875000000000000e+03,1.879051015250596492e+03,-4.776827478404534477e-01,1.877871211085580853e+03,0.000000000000000000e+00
8.249875000000000000e+03,1.929477906744676829e+03,9.980891173792620918e-01,1.930548222608975721e+03,0.000000000000000000e+00
8.374875000000000000e+03,1.984075804748733390e+03,-2.795945038372748215e+00,1.984021341497772482e+03,0.000000000000000000e+00
8.499875000000000000e+03,2.039414629684812553e+03,4.562690778522403567e-01,2.038287523633650380e+03,0.000000000000000000e+00
8.624875000000000000e+03,2.093077280767340199e+03,-1.993603979978082696e+00,2.093343235964775431e+03,0.000000000000000000e+00
8.749875000000000000e+03,2.151029919695848548e+03,-7.456469868873827345e-01,2.149184452289050114e+03,0.000000000000000000e+00
8.874875000000000000e+03,2.206938100715115525e+03,-3.722166976632107716e+00,2.205806649527788977e+03,0.000000000000000000e+00
8.999875000000000000e+03,2.263602008777545961e+03,-2.371945181669656566e-01,2.263204804502137449e+03,0.000000000000000000e+00
9.124875000000000000e+03,2.321301297751114362e+03,-1.370175895530541643e+00,2.321373391223820363e+03,0.000000000000000000e+00
9.249875000000000000e+03,2.380642634316567182e+03,-1.942129482309790767e+00,2.380306378711117304e+03,0.000000000000000000e+00
9.374875000000000000e+03,2.440751776166525815e+03,-1.745574661298019636e+00,2.439997229340281137e+03,0.000000000000000000e+00
9.499875000000000000e+03,2.500706413908781542e+03,4.712653905126336085e-01,2.500438897741764777e+03,0.000000000000000000e+00
9.624875000000000000e+03,2.561153920822319378e+03,-7.652468649337313966e-01,2.561623830249923230e+03,0.000000000000000000e+00
9.749875000000000000e+03,2.625144355407470357e+03,-1.432177936933410334e-01,2.623543964913968466e+03,0.000000000000000000e+00
9.874875000000000000e+03,2.685431790750154505e+03,-1.873034308127347725e+00,2.686190732077159282e+03,0.000000000000000000e+00
9.999875000000000000e+03,2.750738003588053289e+03,5.423296716951800933e-01,2.749555055530319351e+03,0.000000000000000000e+00
1.012487500000000000e+04,2.813046787741866410e+03,-1.438118398558081656e+00,2.813627354244889375e+03,0.000000000000000000e+00
1.024987500000000000e+04,2.878485656555977585e+03,3.782641507175601436e-01,2.878397544689810275e+03,0.000000000000000000e+00
1.037487500000000000e+04,2.944091082934280621e+03,-3.181170896849224494e+00,2.943855043735621166e+03,0.000000000000000000e+00
1.049987500000000000e+04,3.011025521784245029e+03,8.253678014115792272e-03,3.009988772148170483e+03,0.000000000000000000e+00
1.062487500000000000e+04,3.077932349756565145e+03,-1.714843757905353039e+00,3.076787158673421345e+03,0.000000000000000000e+00
1.074987500000000000e+04,3.145119769664842806e+03,-9.967591764913940056e-01,3.144238144713837301e+03,0.000000000000000000e+00
1.087487500000000000e+04,3.213855453656457485e+03,-1.428199578582681761e+00,3.212329189595840489e+03,0.000000000000000000e+00
1.099987500000000000e+04,3.281900583550345345e+03,-5.257204139069989735e-01,3.281047276426852932e+03,0.000000000000000000e+00
1.112487500000000000e+04,3.350201354676166375e+03,-3.166633001635331013e+00,3.350378918539427559e+03,0.000000000000000000e+00
1.124987500000000000e+04,3.421734399138536901e+03,6.334946332138177150e-01,3.420310166518973347e+03,0.000000000000000000e+00
1.137487500000000000e+04,3.490622362841644645e+03,-2.954120369412153835e+00,3.490826615810548446e+03,0.000000000000000000e+00
1.149987500000000000e+04,3.563279073915077333e+03,-3.864164470075051594e-01,3.561913414899219788e+03,0.000000000000000000e+00
1.162487500000000000e+04,3.633178565715260902e+03,-2.704184636970744737e+00,3.633555274057445331e+03,0.000000000000000000e+00
1.174987500000000000e+04,3.706395220872671871e+03,5.885534893331633155e-01,3.705736474651962453e+03,0.000000000000000000e+00
1.187487500000000000e+04,3.779081469580414250e+03,-1.807947539684942706e+00,3.778440879001645499e+03,0.000000000000000000e+00
1.199987500000000000e+04,3.852478942817161169e+03,7.775917670355663169e-01,3.851651940776816900e+03,0.000000000000000000e+00
1.212487500000000000e+04,3.924352231583248795e+03,-1.770620513387781703e+00,3.925352715929535862e+03,0.000000000000000000e+00
1.224987500000000000e+04,4.000972268578266721e+03,-1.783234239938240595e-01,3.999525874143377223e+03,0.000000000000000000e+00
1.237487500000000000e+04,4.074227073796967034e+03,-1.910170229760290050e+00,4.074153710790319110e+03,0.000000000000000000e+00
1.249987500000000000e+04,4.150771752132582151e+03,2.686981606492310215e-01,4.149218159381409350e+03,0.000000000000000000e+00
1.262487500000000000e+04,4.224104965401364097e+03,-1.771857203326120400e+00,4.224700804496929777e+03,0.000000000000000000e+00
1.274987500000000000e+04,4.300740474440655817e+03,6.747156814639281297e-01,4.300582895180966261e+03,0.000000000000000000e+00
1.287487500000000000e+04,4.377157658447877111e+03,-1.909164740984196307e+00,4.376845358784347809e+03,0.000000000000000000e+00
1.299987500000000000e+04,4.453698929830415182e+03,6.212414930476327646e-01,4.453468815239149080e+03,0.000000000000000000e+00
1.312487500000000000e+04,4.530682604340890975e+03,-2.708990043624380117e+00,4.530433591747075297e+03,0.000000000000000000e+00
1.324987500000000000e+04,4.608109892929150192e+03,3.394469134492071882e-01,4.607719737863333648e+03,0.000000000000000000e+00
1.337487500000000000e+04,4.685081936679106548e+03,-1.481486431765786982e+00,4.685307040956789024e+03,0.000000000000000000e+00
1.349987500000000000e+04,4.763866893984384660e+03,-1.526975185095404974e-01,4.763175042026537085e+03,0.000000000000000000e+00
1.362487500000000000e+04,4.841671325891447850e+03,-2.493393501346317986e+00,4.841303051854306432e+03,0.000000000000000000e+00
1.374987500000000000e+04,4.920021110334934747e+03,6.741240754840213678e-02,4.919670167471501372e+03,0.000000000000000000e+00
1.387487500000000000e+04,4.998590753556669370e+03,-2.246911955516488923e+00,4.998255288919058330e+03,0.000000000000000000e+00
1.399987500000000000e+04,5.078075213136542516e+03,-1.844383908288917961e-01,5.077037136277762329e+03,0.000000000000000000e+00
1.412487500000000000e+04,5.155811864683488238e+03,-2.018343994865274382e+00,5.155994266946108837e+03,0.000000000000000000e+00
1.424987500000000000e+04,5.235457860865403745e+03,7.873971885199353427e-01,5.235105093142369697e+03,0.000000000000000000e+00
1.437487500000000000e+04,5.314912818590340976e+03,-2.268279744608252990e+00,5.314347899607039835e+03,0.000000000000000000e+00
1.449987500000000000e+04,5.393492716734785972e+03,5.328570233104097387e-01,5.393700861481492211e+03,0.000000000000000000e+00
1.462487500000000000e+04,5.472668048530519627e+03,-1.774553597677356764e+00,5.473142062338305550e+03,0.000000000000000000e+00
1.474987500000000000e+04,5.552323876063780517e+03,1.031187585707676657e+00,5.552649512338440218e+03,0.000000000000000000e+00
1.487487500000000000e+04,5.631778833788719567e+03,-2.024489347420725061e+00,5.632201166490207470e+03,0.000000000000000000e+00
1.499987500000000000e+04,5.711478819155654492e+03,1.031187585678811747e+00,5.711774942984744484e+03,0.000000000000000000e+00
1.512487500000000000e+04,5.790933776880595360e+03,-2.024489347449694332e+00,5.791348741582600269e+03,0.000000000000000000e+00
1.524987500000000000e+04,5.870633762247529376e+03,1.031187585649745442e+00,5.870900462025905654e+03,0.000000000000000000e+00
1.537487500000000000e+04,5.950088719972474792e+03,-2.024489347478862111e+00,5.950408022450576027e+03,0.000000000000000000e+00
1.549987500000000000e+04,6.029788705339406988e+03,1.031187585617603375e+00,6.029849377772964544e+03,0.000000000000000000e+00
1.562487500000000000e+04,6.109189673879337533e+03,-2.274425097222799508e+00,6.109202538025477224e+03,0.000000000000000000e+00
1.574987500000000000e+04,6.188840578168984393e+03,7.812518358735861534e-01,6.188445586615709544e+03,0.000000000000000000e+00
1.587487500000000000e+04,6.268226875349675538e+03,-2.773141042488585839e+00,6.267556698483856962e+03,0.000000000000000000e+00
1.599987500000000000e+04,6.346650883198043630e+03,5.282472650768753608e-01,6.346514158133318233e+03,0.000000000000000000e+00
1.612487500000000000e+04,6.425605690598526962e+03,-2.027943551430232638e+00,6.425296377509679587e+03,0.000000000000000000e+00
1.624987500000000000e+04,6.504088489823407144e+03,7.751141937035709306e-01,6.503881913703537975e+03,0.000000000000000000e+00
1.637487500000000000e+04,6.582365752513789630e+03,-3.025369513354041917e+00,6.582249486452990823e+03,0.000000000000000000e+00
1.649987500000000000e+04,6.661248479698700976e+03,-2.169371813711491459e-01,6.660377995421975356e+03,0.000000000000000000e+00
1.662487500000000000e+04,6.738741961884565171e+03,-1.796359264486696139e+00,6.738246537231090770e+03,0.000000000000000000e+00
1.674987500000000000e+04,6.816087510379931700e+03,2.672698544019124212e-01,6.815834422218031250e+03,0.000000000000000000e+00
1.687487500000000000e+04,6.893426777398714876e+03,-3.038342828444314581e+00,6.893121190905229923e+03,0.000000000000000000e+00
1.699987500000000000e+04,6.970700385975450445e+03,-2.245501254076726072e-01,6.970086630152910402e+03,0.000000000000000000e+00
1.712487500000000000e+04,7.047174355330193976e+03,-1.552183484496233223e+00,7.046710788976356525e+03,0.000000000000000000e+00
1.724987500000000000e+04,7.123217154550690793e+03,2.615719590004241257e-01,7.122973994006798421e+03,0.000000000000000000e+00
1.737487500000000000e+04,7.198972644720302924e+03,-3.285924953905576817e+00,7.198856864576054249e+03,0.000000000000000000e+00
1.749987500000000000e+04,7.275022644214027423e+03,-7.022565080451328434e-01,7.274340327405730022e+03,0.000000000000000000e+00
1.762487500000000000e+04,7.349598779001498770e+03,-1.321695045163742588e+00,7.349405630882563855e+03,0.000000000000000000e+00
1.774987500000000000e+04,7.424261044974685319e+03,-4.523207583594676673e-01,7.424034358902244094e+03,0.000000000000000000e+00
1.787487500000000000e+04,7.498415242362084427e+03,-3.288958331360970266e+00,7.498208444264894752e+03,0.000000000000000000e+00
1.799987500000000000e+04,7.572484283035879344e+03,-9.476957227826239283e-01,7.571910181606186597e+03,0.000000000000000000e+00
1.812487500000000000e+04,7.645631143142741166e+03,-1.353122207646903608e+00,7.645122239848969912e+03,0.000000000000000000e+00
1.824987500000000000e+04,7.717847051489879959e+03,-4.689993894934543772e-02,7.717827674161166215e+03,0.000000000000000000e+00
1.837487500000000000e+04,7.790175699394778349e+03,-3.592455459547704510e+00,7.790009937406582139e+03,0.000000000000000000e+00
1.849987500000000000e+04,7.862088073846563930e+03,-5.624240817001975312e-01,7.861652891076237211e+03,0.000000000000000000e+00
1.862487500000000000e+04,7.934181871898452300e+03,-1.362346808635504836e+00,7.932740815688751354e+03,0.000000000000000000e+00
1.874987500000000000e+04,8.003525614956697609e+03,7.874341064005134783e-01,8.003258420649296568e+03,0.000000000000000000e+00
1.887487500000000000e+04,8.072525485437565294e+03,-1.200816049789261042e+00,8.073190853557597620e+03,0.000000000000000000e+00
1.899987500000000000e+04,8.143512313677450948e+03,7.838937665106482378e-01,8.142523708956440714e+03,0.000000000000000000e+00
1.912487500000000000e+04,8.212167188272458588e+03,-3.365388218144162558e+00,8.211243036513165862e+03,0.000000000000000000e+00
1.924987500000000000e+04,8.280074192425936417e+03,1.502936133678367536e-01,8.279335348627630083e+03,0.000000000000000000e+00
1.937487500000000000e+04,8.345737309900097898e+03,-1.644887233223000456e+00,8.346787627461075317e+03,0.000000000000000000e+00
1.949987500000000000e+04,8.413627950544963824e+03,-3.856263578272930426e-01,8.413587331381444528e+03,0.000000000000000000e+00
1.962487500000000000e+04,8.479408209552288099e+03,-1.136279136663407296e+00,8.479722400821596239e+03,0.000000000000000000e+00
1.974987500000000000e+04,8.545244938453684881e+03,9.083307957047316583e-02,8.545181263547941853e+03,0.000000000000000000e+00
1.987487500000000000e+04,8.610586242084076730e+03,-3.403456485558321809e+00,8.609952839338016929e+03,0.000000000000000000e+00
1.999987500000000000e+04,8.675303268769146598e+03,-3.605194297658678715e-02,8.674026544066466158e+03,0.000000000000000000e+00
2.012487500000000000e+04,8.738980481746693840e+03,-1.261313808870158759e+00,8.737392293199938649e+03,0.000000000000000000e+00
2.024987500000000000e+04,8.798934989601626512e+03,-1.973155521629075537e-01,8.800040504702366889e+03,0.000000000000000000e+00
2.037487500000000000e+04,8.862731591820802350e+03,-1.300847725076643258e+00,8.861962101353008620e+03,0.000000000000000000e+00
2.049987500000000000e+04,8.923307816417507638e+03,4.018197028738583754e-01,8.923148512480673162e+03,0.000000000000000000e+00
2.062487500000000000e+04,8.983371513199186666e+03,-8.709655085018002119e-01,8.983591675118397688e+03,0.000000000000000000e+00
2.074987500000000000e+04,9.045118994756521715e+03,-1.480099929723690810e-01,9.043284034583761240e+03,0.000000000000000000e+00
2.087487500000000000e+04,9.103250635575770502e+03,-2.247347304827864711e+00,9.102218544490991917e+03,0.000000000000000000e+00
2.099987500000000000e+04,9.160766819507491164e+03,7.482550920987689480e-01,9.160388666201766682e+03,0.000000000000000000e+00
2.112487500000000000e+04,9.217032494530467375e+03,-2.650561951711455144e+00,9.217788367722549083e+03,0.000000000000000000e+00
2.124987500000000000e+04,9.272743709971056887e+03,3.869764477132045521e-01,9.274412122057077795e+03,0.000000000000000000e+00
2.137487500000000000e+04,9.331359562943338460e+03,-3.819086840718068032e+00,9.330254905023410174e+03,0.000000000000000000e+00
2.149987500000000000e+04,9.384405644959848360e+03,-8.956344950964043039e-02,9.385312192545708967e+03,0.000000000000000000e+00
2.162487500000000000e+04,9.440057909911452953e+03,-4.911548177151766836e+00,9.439579957431675211e+03,0.000000000000000000e+00
2.174987500000000000e+04,9.494062724043960770e+03,2.135364666208315609e-01,9.493054665647223374e+03,0.000000000000000000e+00
2.187487500000000000e+04,9.546966262510904926e+03,-7.518280120172444736e-01,9.545733272100693284e+03,0.000000000000000000e+00
2.199987500000000000e+04,9.596623909000190906e+03,9.327867285471715952e-01,9.597613215949486403e+03,0.000000000000000000e+00
2.212487500000000000e+04,9.648685341233664076e+03,-2.047792394477294220e+00,9.648692415442672427e+03,0.000000000000000000e+00
2.224987500000000000e+04,9.700296968062782980e+03,4.459953035012075295e-01,9.698969262313592480e+03,0.000000000000000000e+00
2.237487500000000000e+04,9.747990985087879380e+03,-2.021116630289279681e-01,9.748442615737134474e+03,0.000000000000000000e+00
2.249987500000000000e+04,9.796217856390649104e+03,-1.590067862086107953e+00,9.797111795866729153e+03,0.000000000000000000e+00
2.262487500000000000e+04,9.841679478297181049e+03,-5.740398839090598671e+00,9.844976576966633729e+03,0.000000000000000000e+00
2.274987500000000000e+04,9.892766200733563892e+03,-1.582101761972810605e+00,9.892037180155533861e+03,0.000000000000000000e+00
2.287487500000000000e+04,9.938720537786453860e+03,-1.163459240368132086e+00,9.938294265777758483e+03,0.000000000000000000e+00
2.299987500000000000e+04,9.984110759673851135e+03,-1.686354632985432644e+00,9.983748925418860381e+03,0.000000000000000000e+00
2.312487500000000000e+04,1.002890818929438319e+04,-9.985417834391644432e-01,1.002840267358257006e+04,0.000000000000000000e+00
2.324987500000000000e+04,1.007245279210794615e+04,-1.439175512171315008e+00,1.007225743904639967e+04,0.000000000000000000e+00
2.337487500000000000e+04,1.011592867592900257e+04,-1.235295518350231436e+00,1.011531555591340839e+04,0.000000000000000000e+00
2.349987500000000000e+04,1.015864681701076552e+04,-1.961284611017942270e+00,1.015757975437785717e+04,0.000000000000000000e+00
2.362487500000000000e+04,1.019958178474053784e+04,-5.312596371476160373e-01,1.019905315122260072e+04,0.000000000000000000e+00
2.374987500000000000e+04,1.023892056945561308e+04,8.096094785877221145e-02,1.023973924006619018e+04,0.000000000000000000e+00
2.387487500000000000e+04,1.028019360239283378e+04,-1.850658679530952311e+00,1.027964188137778910e+04,0.000000000000000000e+00
2.399987500000000000e+04,1.031994341371396877e+04,-4.261143351228638965e-01,1.031876529227795982e+04,0.000000000000000000e+00
2.412487500000000000e+04,1.035709621565858652e+04,8.813575359889720684e-02,1.035711403614347728e+04,0.000000000000000000e+00
2.424987500000000000e+04,1.039341860830792575e+04,-6.405287164130201161e-01,1.039469301203426039e+04,0.000000000000000000e+00
2.437487500000000000e+04,1.043230022595673290e+04,-1.834754106457315403e+00,1.043150744396043046e+04,0.000000000000000000e+00
2.449987500000000000e+04,1.046945582982950145e+04,7.076890689087917963e-01,1.046756287000746124e+04,0.000000000000000000e+00
2.462487500000000000e+04,1.050342804163060100e+04,-2.598986542614644679e-01,1.050286513133722474e+04,0.000000000000000000e+00
2.474987500000000000e+04,1.053783111096671018e+04,-1.398857887879506601e+00,1.053742036108259526e+04,0.000000000000000000e+00
2.487487500000000000e+04,1.057200749621600880e+04,-7.041761833638318091e-01,1.057123497315306849e+04,0.000000000000000000e+00
2.499987500000000000e+04,1.060735804649606325e+04,9.028621674115642204e-01,1.060431565096865597e+04,0.000000000000000000e+00
2.512487500000000000e+04,1.063611584855187175e+04,5.006570267586810674e-01,1.063666933613906440e+04,0.000000000000000000e+00
2.524987500000000000e+04,1.066956582235106544e+04,-1.933452988919193150e+00,1.066830321710485623e+04,0.000000000000000000e+00
2.537487500000000000e+04,1.069527864381116706e+04,-3.005320044569033122e+00,1.069922471775707891e+04,0.000000000000000000e+00
2.549987500000000000e+04,1.072415081753036793e+04,7.614177096293710534e-01,1.072944148605138435e+04,0.000000000000000000e+00
2.562487500000000000e+04,1.075915775238278547e+04,-2.294790419646837609e+00,1.075896138263249486e+04,0.000000000000000000e+00
2.574987500000000000e+04,1.078729981375228272e+04,7.369425765403304629e-01,1.078779246948428772e+04,0.000000000000000000e+00
2.587487500000000000e+04,1.081282799085400075e+04,-2.780771930175548690e+00,1.081594299862058142e+04,0.000000000000000000e+00
2.599987500000000000e+04,1.084341115018999335e+04,3.588517445871439726e-01,1.084342140083113372e+04,0.000000000000000000e+00
2.612487500000000000e+04,1.086874932750737571e+04,-1.072294182251111394e+00,1.087023627449705964e+04,0.000000000000000000e+00
2.624987500000000000e+04,1.089628929327252081e+04,-8.509162340866154306e-01,1.089639637448928261e+04,0.000000000000000000e+00
2.637487500000000000e+04,1.092078820461820214e+04,-5.717101301478020314e-01,1.092191060116334847e+04,0.000000000000000000e+00
2.649987500000000000e+04,1.094687977715555280e+04,-1.699295587742053470e-01,1.094678798946328789e+04,0.000000000000000000e+00
2.662487500000000000e+04,1.097123361314293288e+04,-4.378377651632087142e-01,1.097103769814682710e+04,0.000000000000000000e+00
2.674987500000000000e+04,1.099477481587446164e+04,6.101316726668991608e-01,1.099466899914368332e+04,0.000000000000000000e+00
2.687487500000000000e+04,1.101914429498386016e+04,-1.233405302106370005e+00,1.101769126705823692e+04,0.000000000000000000e+00
2.699987500000000000e+04,1.104005541201087544e+04,-2.581647270338531808e-01,1.104011396882725603e+04,0.000000000000000000e+00
2.712487500000000000e+04,1.106183677321869618e+04,-1.534058433465560256e+00,1.106194665354290919e+04,0.000000000000000000e+00
2.724987500000000000e+04,1.108329426551664983e+04,-6.652072964531852151e-01,1.108319894245074101e+04,0.000000000000000000e+00
2.737487500000000000e+04,1.110377106339712736e+04,-1.708946653899877877e+00,1.110388051913168056e+04,0.000000000000000000e+00
2.749987500000000000e+04,1.112358226813355941e+04,1.775102728377903061e-02,1.112400111987674791e+04,0.000000000000000000e+00
2.762487500000000000e+04,1.114469093438043637e+04,-5.520461792163503523e-01,1.114357052426240989e+04,0.000000000000000000e+00
2.774987500000000000e+04,1.116264082429609152e+04,5.826219177112507142e-01,1.116259854593416094e+04,0.000000000000000000e+00
2.787487500000000000e+04,1.118136983592360957e+04,4.431997133772665881e-02,1.118109502360520310e+04,0.000000000000000000e+00
2.799987500000000000e+04,1.119866241597465523e+04,7.797310021382524159e-01,1.119906981227668621e+04,0.000000000000000000e+00
2.812487500000000000e+04,1.121627689190830824e+04,-3.562249814593420605e-01,1.121653277468534179e+04,0.000000000000000000e+00
2.824987500000000000e+04,1.123397322202624127e+04,-5.842363989702775706e-01,1.123349377298382751e+04,0.000000000000000000e+00
2.837487500000000000e+04,1.125058263742331474e+04,-3.450195480607592957e-01,1.124996266065860618e+04,0.000000000000000000e+00
2.849987500000000000e+04,1.126586457711876756e+04,8.119025269277175827e-01,1.126594927468960122e+04,0.000000000000000000e+00
2.862487500000000000e+04,1.128112067227875377e+04,-2.392656891344477066e-01,1.128146342795538294e+04,0.000000000000000000e+00
2.874987500000000000e+04,1.129656916815066506e+04,5.569004922055992290e-01,1.129651490188710886e+04,0.000000000000000000e+00
